KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,総数,農林漁業就業者世帯,農林漁業・非農林漁業就業者混合世帯,非農林漁業就業者世帯,非就業者世帯,分類不能の世帯
232033100,3,一宮市,丹陽町三ツ井,0,,,4,-,-,1,2,1
23203310002,4,一宮市,丹陽町三ツ井字深坪,0,,,-,-,-,-,-,-
23203310004,4,一宮市,丹陽町三ツ井字金徳寺,2,310006,,X,X,X,X,X,X
23203310005,4,一宮市,丹陽町三ツ井字平山,2,3080,,X,X,X,X,X,X
23203310006,4,一宮市,丹陽町三ツ井字東広,1,,310004,4,-,-,1,2,1
232033110,3,一宮市,丹陽町森本,0,,,34,-,-,26,7,1
23203311014,4,一宮市,丹陽町森本字川向,0,,,6,-,-,5,-,1
23203311015,4,一宮市,丹陽町森本字川向,0,,,28,-,-,21,7,-
232033510,3,一宮市,浅井町江森,0,,,733,1,4,456,249,23
23203351003,4,一宮市,浅井町江森字石橋天神,0,,,497,-,3,293,187,14
23203351022,4,一宮市,浅井町江森字森前一－一、一－一三,0,,,236,1,1,163,62,9
232033520,2,一宮市,浅井町大野,0,,,335,-,2,183,141,9
232033530,2,一宮市,浅井町大日比野,0,,,774,-,-,516,246,12
232033540,3,一宮市,浅井町尾関,0,,,1391,-,2,807,547,35
23203354013,4,一宮市,浅井町尾関字長田,0,,,297,-,-,156,135,6
23203354014,4,一宮市,浅井町尾関字高見,0,,,628,-,-,417,194,17
23203354016,4,一宮市,浅井町尾関字北田,0,,,11,-,-,7,4,-
23203354019,4,一宮市,浅井町尾関字同者,0,,,303,-,2,191,102,8
23203354020,4,一宮市,浅井町尾関字平山,0,,,152,-,-,36,112,4
232033550,2,一宮市,浅井町黒岩,0,,,272,1,2,151,109,9
232033560,3,一宮市,浅井町河田,0,,,442,-,2,245,188,7
23203356017,4,一宮市,浅井町河田字郷西,0,,,308,-,2,182,120,4
23203356021,4,一宮市,浅井町河田字桜の里,0,,,134,-,-,63,68,3
232033570,3,一宮市,浅井町河端,0,,,537,1,3,313,206,14
23203357005,4,一宮市,浅井町河端字柳下,0,,,86,-,-,41,43,2
23203357006,4,一宮市,浅井町河端字宮東,0,,,451,1,3,272,163,12
232033580,3,一宮市,浅井町小日比野,0,,,1016,3,4,671,315,23
23203358007,4,一宮市,浅井町小日比野字新太,0,,,317,2,3,210,95,7
23203358008,4,一宮市,浅井町小日比野字平野,0,,,241,-,1,145,90,5
23203358009,4,一宮市,浅井町小日比野字大ケ島,0,,,386,-,-,284,94,8
23203358012,4,一宮市,浅井町小日比野字上牧,0,,,72,1,-,32,36,3
232033590,2,一宮市,浅井町極楽寺,0,,,84,-,-,67,17,-
232033600,2,一宮市,浅井町西浅井,0,,,416,-,1,278,127,10
232033610,2,一宮市,浅井町西海戸,0,,,326,2,-,208,106,10
232033620,2,一宮市,浅井町東浅井,0,,,628,2,2,342,258,24
232033630,2,一宮市,浅井町前野,0,,,336,-,1,219,109,7
232034010,3,一宮市,北方町北方,0,,,2365,9,9,1485,800,62
23203401001,4,一宮市,北方町北方字東本郷東,0,,,175,-,2,107,64,2
23203401002,4,一宮市,北方町北方字西渡り,0,,,59,-,-,36,22,1
23203401003,4,一宮市,北方町北方字宝行寺廻り,0,,,326,3,2,201,108,12
23203401004,4,一宮市,北方町北方字中屋敷郷,0,,,288,-,1,176,102,9
23203401005,4,一宮市,北方町北方字板屋沖,0,,,124,2,-,81,39,2
23203401007,4,一宮市,北方町北方字下本郷二,0,,,52,-,-,30,20,2
23203401008,4,一宮市,北方町北方字下本郷一,0,,,91,1,1,64,22,3
23203401009,4,一宮市,北方町北方字西本郷,0,,,106,1,-,73,29,3
23203401010,4,一宮市,北方町北方字西泉屋郷,0,,,326,2,2,208,104,10
23203401011,4,一宮市,北方町北方字下新堤,0,,,60,-,-,45,13,2
23203401012,4,一宮市,北方町北方字畑下郷,0,,,73,-,-,55,16,2
23203401013,4,一宮市,北方町北方字上宝江,0,,,90,-,1,56,32,1
23203401014,4,一宮市,北方町北方字宝江,0,,,32,-,-,12,19,1
23203401015,4,一宮市,北方町北方字宝江新田,0,,,68,-,-,44,23,1
23203401016,4,一宮市,北方町北方字下宝江,0,,,101,-,-,66,33,2
23203401017,4,一宮市,北方町北方字宝江新田砂越,0,,,33,-,-,13,20,-
23203401018,4,一宮市,北方町北方字西金丸,0,,,135,-,-,87,45,3
23203401020,4,一宮市,北方町北方字沼,0,,,114,-,-,68,43,3
23203401021,4,一宮市,北方町北方字内沼,0,,,68,-,-,35,32,1
23203401022,4,一宮市,北方町北方字南辰已前,0,,,44,-,-,28,14,2
232034030,3,一宮市,北方町曽根,0,,,368,3,2,233,120,10
23203403006,4,一宮市,北方町曽根字村裏西,0,,,284,2,1,176,97,8
23203403023,4,一宮市,北方町曽根字虫祭,0,,,84,1,1,57,23,2
232034040,3,一宮市,北方町中島,0,,,678,1,1,421,230,25
23203404018,4,一宮市,北方町中島字宮浦,0,,,171,1,-,105,57,8
23203404019,4,一宮市,北方町中島字下出東,0,,,233,-,1,149,69,14
23203404024,4,一宮市,北方町中島字南辻ノ内,0,,,119,-,-,59,58,2
23203404025,4,一宮市,北方町中島字南辻ノ内,0,,,155,-,-,108,46,1
232034510,2,一宮市,大和町氏永,0,,,420,6,6,258,136,14
232034520,3,一宮市,大和町於保,0,,,477,9,7,273,181,7
23203452007,4,一宮市,大和町於保字丹波,0,,,362,9,7,198,141,7
23203452008,4,一宮市,大和町於保字上次,0,,,115,-,-,75,40,-
232034530,3,一宮市,大和町苅安賀,0,,,1362,5,12,861,448,36
23203453001,4,一宮市,大和町苅安賀字伝治越,0,,,1263,5,11,794,421,32
23203453033,4,一宮市,大和町苅安賀字上東出,0,,,99,-,1,67,27,4
232034540,3,一宮市,大和町北高井,0,,,327,7,9,173,127,11
23203454003,4,一宮市,大和町北高井字鎌田,0,,,117,6,5,69,29,8
23203454004,4,一宮市,大和町北高井字四辻,0,,,210,1,4,104,98,3
232034550,3,一宮市,大和町戸塚,0,,,1008,8,11,524,440,25
23203455011,4,一宮市,大和町戸塚字山王,0,,,154,6,8,94,41,5
23203455012,4,一宮市,大和町戸塚字町長三八番地の一,0,,,854,2,3,430,399,20
232034560,2,一宮市,大和町福森,0,,,259,1,2,161,85,10
232034570,3,一宮市,大和町馬引,0,,,2216,3,-,1407,767,39
23203457021,4,一宮市,大和町馬引字焼野,0,,,2148,3,-,1373,734,38
23203457022,4,一宮市,大和町馬引字西出一九番地,0,,,68,-,-,34,33,1
232034580,3,一宮市,大和町南高井,0,,,413,3,6,269,124,11
23203458005,4,一宮市,大和町南高井字江南,0,,,247,3,5,164,66,9
23203458006,4,一宮市,大和町南高井字中ノ町,0,,,166,-,1,105,58,2
232034590,3,一宮市,大和町宮地花池,0,,,346,-,-,228,112,6
23203459014,4,一宮市,大和町宮地花池字楼光寺,0,,,48,-,-,40,6,2
23203459015,4,一宮市,大和町宮地花池字出町裏,0,,,74,-,-,53,21,-
23203459018,4,一宮市,大和町宮地花池字中道,0,,,224,-,-,135,85,4
232034600,3,一宮市,大和町妙興寺,0,,,2795,4,10,1718,1010,53
23203460010,4,一宮市,大和町妙興寺字下り松,0,,,2746,4,10,1691,988,53
23203460015,4,一宮市,大和町妙興寺字出町前,0,,,49,-,-,27,22,-
232034610,3,一宮市,大和町毛受,0,,,1157,2,4,695,433,23
23203461019,4,一宮市,大和町毛受字北河原,0,,,1069,2,4,656,387,20
23203461020,4,一宮市,大和町毛受字北河原,0,,,88,-,-,39,46,3
232035010,3,一宮市,今伊勢町馬寄,0,,,4578,14,15,2768,1690,91
23203501001,4,一宮市,今伊勢町馬寄字大聖,0,,,313,1,-,195,109,8
23203501002,4,一宮市,今伊勢町馬寄字東更屋敷,0,,,172,2,4,84,76,6
23203501003,4,一宮市,今伊勢町馬寄字権現西,0,,,188,-,1,111,72,4
23203501005,4,一宮市,今伊勢町馬寄字上町屋,0,,,160,1,1,107,51,-
23203501006,4,一宮市,今伊勢町馬寄字上畑田,0,,,365,-,1,200,156,8
23203501007,4,一宮市,今伊勢町馬寄字八丁堀,0,,,434,1,1,274,145,13
23203501008,4,一宮市,今伊勢町馬寄字中切,0,,,125,-,1,90,33,1
23203501009,4,一宮市,今伊勢町馬寄字観音堂,0,,,375,-,-,231,138,6
23203501010,4,一宮市,今伊勢町馬寄字舟入,0,,,413,1,1,221,181,9
23203501014,4,一宮市,今伊勢町馬寄字山島,0,,,11,-,-,6,5,-
23203501030,4,一宮市,今伊勢町馬寄字川田,0,,,250,4,2,152,82,10
23203501031,4,一宮市,今伊勢町馬寄字西平,0,,,472,1,-,289,173,9
23203501032,4,一宮市,今伊勢町馬寄字北塚本,0,,,460,2,1,301,153,3
23203501033,4,一宮市,今伊勢町馬寄字中坪,0,,,840,1,2,507,316,14
232035020,3,一宮市,今伊勢町新神戸,0,,,1119,1,1,698,397,22
23203502003,4,一宮市,今伊勢町新神戸字乾,0,,,119,-,-,73,45,1
23203502008,4,一宮市,今伊勢町新神戸字乾,0,,,40,-,-,31,9,-
23203502015,4,一宮市,今伊勢町新神戸字郷浦,0,,,97,-,-,64,33,-
23203502017,4,一宮市,今伊勢町新神戸字郷中,0,,,552,1,1,337,201,12
23203502018,4,一宮市,今伊勢町新神戸字九反野,0,,,61,-,-,33,27,1
23203502029,4,一宮市,今伊勢町新神戸字五輪野,0,,,250,-,-,160,82,8
232035030,3,一宮市,今伊勢町本神戸,0,,,2421,1,5,1509,861,45
23203503002,4,一宮市,今伊勢町本神戸字塚浦,0,,,49,-,1,32,14,2
23203503018,4,一宮市,今伊勢町本神戸字北無量寺,0,,,289,-,-,184,104,1
23203503019,4,一宮市,今伊勢町本神戸字宮山,0,,,214,-,-,121,87,6
23203503020,4,一宮市,今伊勢町本神戸字前畑,0,,,178,-,1,104,68,5
23203503021,4,一宮市,今伊勢町本神戸字河原,0,,,131,1,-,96,33,1
23203503022,4,一宮市,今伊勢町本神戸字権現,0,,,386,-,1,260,121,4
23203503023,4,一宮市,今伊勢町本神戸字立切東,0,,,214,-,-,134,78,2
23203503024,4,一宮市,今伊勢町本神戸字目久井,0,,,328,-,1,198,119,10
23203503025,4,一宮市,今伊勢町本神戸字牛洗,0,,,339,-,-,220,111,8
23203503026,4,一宮市,今伊勢町本神戸字南新田,0,,,69,-,-,35,32,2
23203503027,4,一宮市,今伊勢町本神戸字中道,0,,,72,-,1,44,27,-
23203503028,4,一宮市,今伊勢町本神戸字高野池,0,,,118,-,-,63,52,3
23203503029,4,一宮市,今伊勢町本神戸字無量寺東,0,,,34,-,-,18,15,1
232035040,3,一宮市,今伊勢町宮後,0,,,2749,5,4,1723,966,51
23203504008,4,一宮市,今伊勢町宮後字北山中,0,,,198,-,-,142,49,7
23203504012,4,一宮市,今伊勢町宮後字郷中茶原,0,,,634,1,1,395,226,11
23203504013,4,一宮市,今伊勢町宮後字下苧島,0,,,667,1,2,434,215,15
23203504014,4,一宮市,今伊勢町宮後字西茶原,0,,,220,1,-,133,85,1
23203504015,4,一宮市,今伊勢町宮後字壱丁野,0,,,518,1,1,319,189,8
23203504016,4,一宮市,今伊勢町宮後字東茶原,0,,,195,-,-,97,94,4
23203504029,4,一宮市,今伊勢町宮後字午新田下筬,0,,,317,1,-,203,108,5
232035510,3,一宮市,奥町,0,,,5336,8,8,3442,1773,105
23203551001,4,一宮市,奥町字八瀬割,0,,,354,-,1,238,101,14
23203551002,4,一宮市,奥町字県郭,0,,,113,1,-,67,42,3
23203551003,4,一宮市,奥町字県郭,0,,,118,-,1,80,35,2
23203551004,4,一宮市,奥町字川崎,0,,,349,-,1,238,106,4
23203551005,4,一宮市,奥町字上平池,0,,,98,-,-,62,34,2
23203551006,4,一宮市,奥町字川崎,0,,,99,-,-,53,43,3
23203551007,4,一宮市,奥町字前沼,0,,,73,-,1,46,25,1
23203551008,4,一宮市,奥町字大切前,0,,,231,-,-,146,81,4
23203551009,4,一宮市,奥町字大切前,0,,,44,-,-,25,18,1
23203551010,4,一宮市,奥町字三出西,0,,,197,-,-,132,62,3
23203551011,4,一宮市,奥町字薬師,0,,,148,-,-,96,47,5
23203551012,4,一宮市,奥町字三出,0,,,156,-,-,106,50,-
23203551013,4,一宮市,奥町字貴船東,0,,,100,1,-,59,39,1
23203551014,4,一宮市,奥町字甚四前,0,,,89,1,-,51,37,-
23203551015,4,一宮市,奥町字貴船前,0,,,81,-,-,44,37,-
23203551016,4,一宮市,奥町字貴船前,0,,,68,-,-,36,30,2
23203551017,4,一宮市,奥町字貴船,0,,,48,1,-,31,15,1
23203551018,4,一宮市,奥町字下口西,0,,,41,-,-,26,15,-
23203551019,4,一宮市,奥町字下口西,0,,,78,-,-,44,33,1
23203551020,4,一宮市,奥町字郷中江東,0,,,100,-,-,64,34,2
23203551021,4,一宮市,奥町字郷中江東,0,,,120,-,-,79,41,-
23203551022,4,一宮市,奥町字郷中江東,0,,,159,1,-,90,63,5
23203551023,4,一宮市,奥町字野方,0,,,212,-,1,155,51,5
23203551024,4,一宮市,奥町字堤下一,0,,,41,1,-,23,16,1
23203551025,4,一宮市,奥町字堤下一,0,,,45,-,1,23,18,3
23203551026,4,一宮市,奥町字堤下二,0,,,67,-,-,45,20,2
23203551027,4,一宮市,奥町字宮南,0,,,89,-,-,58,31,-
23203551028,4,一宮市,奥町字堤下一,0,,,76,-,-,57,17,2
23203551029,4,一宮市,奥町字風田,0,,,156,-,-,105,49,2
23203551030,4,一宮市,奥町字蘇東,0,,,130,-,1,80,44,5
23203551031,4,一宮市,奥町字宮前,0,,,264,-,-,170,87,7
23203551032,4,一宮市,奥町字宮廓,0,,,453,-,-,272,172,9
23203551033,4,一宮市,奥町字剱光寺,0,,,372,1,-,249,115,7
23203551034,4,一宮市,奥町字野越,0,,,274,-,1,172,98,3
23203551035,4,一宮市,奥町字七丁,0,,,42,-,-,30,11,1
23203551036,4,一宮市,奥町字野方,0,,,66,1,-,46,16,3
23203551037,4,一宮市,奥町字南目草,0,,,185,-,-,144,40,1
232036010,2,一宮市,萩原町朝宮,0,,,605,1,5,388,190,21
232036020,2,一宮市,萩原町河田方,0,,,266,2,3,168,85,8
232036030,3,一宮市,萩原町串作,0,,,931,11,8,582,310,20
23203603005,4,一宮市,萩原町串作字女郎花,0,,,80,1,1,56,22,-
23203603008,4,一宮市,萩原町串作字二子前,0,,,467,2,3,290,159,13
23203603009,4,一宮市,萩原町串作字御替地,0,,,384,8,4,236,129,7
232036040,2,一宮市,萩原町高木,0,,,302,2,2,182,108,8
232036050,2,一宮市,萩原町高松,0,,,132,1,-,81,45,5
232036060,2,一宮市,萩原町滝,0,,,128,1,4,81,37,5
232036070,2,一宮市,萩原町築込,0,,,125,-,3,78,42,2
232036080,2,一宮市,萩原町戸苅,0,,,238,2,2,164,61,9
232036090,3,一宮市,萩原町富田方,1,,609001;609024,438,2,6,280,141,9
23203609001,4,一宮市,萩原町富田方字雀戸,2,6090,,X,X,X,X,X,X
23203609024,4,一宮市,萩原町富田方酉新田,2,6090,,X,X,X,X,X,X
232036100,3,一宮市,萩原町中島,0,,,352,1,8,233,96,14
23203610015,4,一宮市,萩原町中島字前田,0,,,85,-,3,59,18,5
23203610016,4,一宮市,萩原町中島字浄土寺,0,,,53,-,3,36,12,2
23203610017,4,一宮市,萩原町中島字番所,0,,,140,-,1,90,45,4
23203610018,4,一宮市,萩原町中島字戌亥,0,,,74,1,1,48,21,3
232036110,3,一宮市,萩原町西御堂,0,,,1004,3,9,604,357,31
23203611014,4,一宮市,萩原町西御堂字北畑,0,,,221,1,3,143,67,7
23203611027,4,一宮市,萩原町西御堂字虫祭,0,,,40,-,-,28,12,-
23203611028,4,一宮市,萩原町西御堂字虫祭,0,,,277,1,1,166,103,6
23203611029,4,一宮市,萩原町西御堂字虫祭,0,,,232,1,1,114,108,8
23203611030,4,一宮市,萩原町西御堂字社宮司,0,,,234,-,4,153,67,10
232036120,2,一宮市,萩原町西宮重,0,,,162,2,2,99,54,5
232036130,3,一宮市,萩原町萩原,0,,,1409,6,12,881,461,49
23203613001,4,一宮市,萩原町萩原字松山,0,,,234,1,2,182,44,5
23203613002,4,一宮市,萩原町萩原本町,0,,,51,-,1,34,14,2
23203613003,4,一宮市,萩原町萩原中町,0,,,59,1,1,37,16,4
23203613004,4,一宮市,萩原町萩原中区,0,,,150,1,1,87,58,3
23203613005,4,一宮市,萩原町萩原字高畑,0,,,362,2,2,209,139,10
23203613006,4,一宮市,萩原町萩原字長池,0,,,354,1,4,235,99,15
23203613008,4,一宮市,萩原町萩原字南大畔,0,,,17,-,1,7,7,2
23203613026,4,一宮市,萩原町萩原字中道,0,,,120,-,-,44,69,7
23203613031,4,一宮市,萩原町萩原字中道,0,,,62,-,-,46,15,1
232036140,3,一宮市,萩原町花井方,0,,,426,7,2,259,146,12
23203614007,4,一宮市,萩原町花井方字朝宮浦,0,,,57,-,-,39,17,1
23203614024,4,一宮市,萩原町花井方字平前,0,,,369,7,2,220,129,11
232036150,2,一宮市,萩原町林野,0,,,207,9,3,125,65,5
232036160,2,一宮市,萩原町東宮重,0,,,75,4,5,39,24,3
232036510,2,一宮市,千秋町浅野羽根,0,,,650,7,5,376,251,11
232036520,3,一宮市,千秋町一色,0,,,127,6,1,76,40,4
23203652008,4,一宮市,千秋町一色字海戸,0,,,88,6,-,54,26,2
23203652016,4,一宮市,千秋町一色字加村,0,,,39,-,1,22,14,2
232036530,3,一宮市,千秋町浮野,0,,,459,7,9,290,146,7
23203653009,4,一宮市,千秋町浮野字上向得,0,,,347,5,9,240,88,5
23203653016,4,一宮市,千秋町浮野字冠羅,0,,,22,-,-,14,8,-
23203653017,4,一宮市,千秋町浮野字定筆,0,,,90,2,-,36,50,2
232036540,2,一宮市,千秋町小山,0,,,415,6,4,249,148,8
232036550,2,一宮市,千秋町勝栗,0,,,222,-,5,146,66,5
232036560,3,一宮市,千秋町加納馬場,0,,,1360,8,5,874,435,38
23203656012,4,一宮市,千秋町加納馬場字北高砂,0,,,1089,6,4,700,342,37
23203656013,4,一宮市,千秋町加納馬場字郷内,0,,,271,2,1,174,93,1
232036570,2,一宮市,千秋町加茂,0,,,410,5,8,259,128,10
232036580,3,一宮市,千秋町佐野,0,,,874,6,12,524,295,37
23203658006,4,一宮市,千秋町佐野字郷浦,0,,,770,6,12,459,256,37
23203658016,4,一宮市,千秋町佐野字白山,0,,,104,-,-,65,39,-
232036590,2,一宮市,千秋町塩尻,0,,,164,3,5,96,55,5
232036600,2,一宮市,千秋町芝原,0,,,202,-,2,123,73,4
232036610,3,一宮市,千秋町天摩,0,,,358,8,5,203,130,12
23203661005,4,一宮市,千秋町天摩字神明西,0,,,229,8,5,137,71,8
23203661015,4,一宮市,千秋町天摩字氏神,0,,,129,-,-,66,59,4
232036620,2,一宮市,千秋町穂積塚本,0,,,183,1,2,132,38,10
232036630,2,一宮市,千秋町町屋,0,,,688,4,4,421,236,23
232036640,2,一宮市,起,0,,,1283,1,1,790,468,23
232036650,3,一宮市,小信中島,0,,,2989,3,9,1976,933,68
23203665001,4,一宮市,小信中島字上郷西,0,,,2989,3,9,1976,933,68
23203665002,4,一宮市,小信中島字上郷西,0,,,-,-,-,-,-,-
23203665003,4,一宮市,小信中島字仁井西,0,,,-,-,-,-,-,-
232036660,3,一宮市,三条,0,,,3411,13,11,2205,1118,64
23203666001,4,一宮市,三条字墓北,0,,,3255,13,11,2117,1056,58
23203666002,4,一宮市,三条字道東,0,,,62,-,-,35,25,2
23203666003,4,一宮市,三条字西蛭子,0,,,94,-,-,53,37,4
232036670,3,一宮市,北今,0,,,954,2,5,573,343,31
23203667001,4,一宮市,北今字西田面二ノ切,0,,,815,2,5,487,295,26
23203667002,4,一宮市,北今字西田面一ノ切,0,,,84,-,-,58,24,2
23203667003,4,一宮市,北今字十八丁三ノ切,0,,,55,-,-,28,24,3
232036680,3,一宮市,東五城,0,,,1874,7,4,1123,679,61
23203668001,4,一宮市,東五城字若宮,0,,,922,5,3,568,306,40
23203668002,4,一宮市,東五城字若宮,0,,,169,1,-,118,46,4
23203668003,4,一宮市,東五城字備前,0,,,783,1,1,437,327,17
23203668004,4,一宮市,東五城字古川,0,,,-,-,-,-,-,-
232036690,3,一宮市,西五城,0,,,1074,3,8,686,351,26
23203669001,4,一宮市,西五城字宮西,0,,,969,3,5,618,320,23
23203669002,4,一宮市,西五城字比丘尼道西,0,,,14,-,-,9,4,1
23203669003,4,一宮市,西五城字中切浦,0,,,13,-,-,6,7,-
23203669004,4,一宮市,西五城字中川田,0,,,78,-,3,53,20,2
232036700,2,一宮市,冨田,0,,,887,1,2,525,326,33
232036710,3,一宮市,明地,0,,,1213,18,18,755,383,39
23203671001,4,一宮市,明地字社宮地,0,,,1144,17,17,724,350,36
23203671002,4,一宮市,明地字宮崎田,0,,,58,1,1,27,27,2
23203671003,4,一宮市,明地字西阿古井,0,,,11,-,-,4,6,1
232036720,3,一宮市,玉野,0,,,828,20,11,477,296,24
23203672001,4,一宮市,玉野字北西,0,,,828,20,11,477,296,24
23203672002,4,一宮市,玉野字柳原,0,,,-,-,-,-,-,-
232036730,3,一宮市,上祖父江,0,,,635,11,7,413,186,18
23203673001,4,一宮市,上祖父江字中野東,1,,673002,606,11,7,393,177,18
23203673002,4,一宮市,上祖父江字寺東,2,673001,,X,X,X,X,X,X
23203673003,4,一宮市,上祖父江字古堤,0,,,29,-,-,20,9,-
23203673004,4,一宮市,上祖父江字山浦東,0,,,-,-,-,-,-,-
232036740,2,一宮市,西中野,0,,,95,2,3,70,19,1
232036750,2,一宮市,祐久,0,,,557,4,3,328,199,23
232036760,3,一宮市,東加賀野井,0,,,305,2,-,187,101,15
23203676001,4,一宮市,東加賀野井字江東,0,,,291,2,-,175,99,15
23203676002,4,一宮市,東加賀野井字東川原,2,676003,,X,X,X,X,X,X
23203676003,4,一宮市,東加賀野井字東川原,1,,676002,14,-,-,12,2,-
232036770,3,一宮市,西萩原,0,,,451,-,4,282,147,18
23203677001,4,一宮市,西萩原字八幡西,0,,,438,-,4,273,143,18
23203677002,4,一宮市,西萩原字祐久東,0,,,13,-,-,9,4,-
232036780,3,一宮市,蓮池,0,,,270,3,4,179,80,4
23203678001,4,一宮市,蓮池字首池,0,,,257,3,4,170,76,4
23203678002,4,一宮市,蓮池字郷西,0,,,8,-,-,4,4,-
23203678003,4,一宮市,蓮池字郷東,0,,,5,-,-,5,-,-
232036790,3,一宮市,開明,0,,,4405,11,19,2841,1439,95
23203679001,4,一宮市,開明字蒲原,0,,,3307,11,16,2116,1085,79
23203679002,4,一宮市,開明字杁先,0,,,1016,-,3,675,322,16
23203679003,4,一宮市,開明字蒲原,0,,,82,-,-,50,32,-
232036800,3,一宮市,篭屋,0,,,881,3,5,560,287,26
23203680001,4,一宮市,篭屋一丁目,0,,,313,1,1,206,99,6
23203680002,4,一宮市,篭屋二丁目,0,,,220,1,1,143,69,6
23203680003,4,一宮市,篭屋三丁目,0,,,69,-,2,50,15,2
23203680004,4,一宮市,篭屋四丁目,0,,,176,1,-,106,63,6
23203680005,4,一宮市,篭屋五丁目,0,,,103,-,1,55,41,6
232036810,2,一宮市,木曽川町門間,0,,,1878,4,7,1178,639,50
232036820,3,一宮市,木曽川町黒田,0,,,5546,13,14,3535,1855,129
23203682001,4,一宮市,木曽川町黒田字高田,0,,,2986,9,7,1903,995,72
23203682002,4,一宮市,木曽川町黒田字北野黒,0,,,1057,1,2,658,369,27
